location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T01:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,15.13229
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T02:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,14.23236
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T03:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,14.96002
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T04:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,15.88401
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T05:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,14.81813
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T06:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,15.23159
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T07:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,16.49388
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T08:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,15.55592
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T09:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,14.98643
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T10:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,15.65112
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T11:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,14.60125
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T12:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,14.39186
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T13:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,13.80471
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T14:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,16.92618
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T15:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,20.04703
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T16:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,29.63009
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T17:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,28.70612
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T18:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,23.20608
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T19:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,25.12662
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T20:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,20.26415
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T21:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,16.71079
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T22:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,10.33405
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-18T23:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,7.957613
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-19T00:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,8.29365
