location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T01:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,12.98545
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T02:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,12.25393
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T03:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,16.26316
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T04:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,8.777311
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T05:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,7.355296
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T06:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,5.30663
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T07:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,5.57439
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T08:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,5.414265
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T09:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,5.889728
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T10:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,5.814356
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T11:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,6.321467
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T12:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,6.936747
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T13:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,7.025194
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T14:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,6.611038
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T15:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,6.573692
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T16:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,6.462567
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T17:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,6.482043
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T18:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,7.364976
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T19:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,8.314498
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T20:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,7.792784
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T21:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,8.30258
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T22:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,10.56364
2975,2002989,Vartiokylä Huivipolku-2975,2026-01-31T23:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,11.82545
2975,2002989,Vartiokylä Huivipolku-2975,2026-02-01T00:00:00+02:00,60.223929999968256,25.102440000281156,pm10,µg/m³,14.48061
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T01:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,12.8527
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T02:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,11.99327
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T03:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,16.70189
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T04:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,8.14924
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T05:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,6.476906
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T06:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,4.391037
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T07:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,4.142081
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T08:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,4.409391
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T09:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,4.447881
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T10:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,4.655297
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T11:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,5.312673
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T12:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,5.541602
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T13:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,5.395885
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T14:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,5.31551
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T15:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,5.289639
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T16:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,5.11207
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T17:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,4.85137
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T18:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,6.182444
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T19:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,6.623449
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T20:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,6.580408
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T21:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,7.150787
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T22:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,10.07572
2975,27740,Vartiokylä Huivipolku-2975,2026-01-31T23:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,11.55067
2975,27740,Vartiokylä Huivipolku-2975,2026-02-01T00:00:00+02:00,60.223929999968256,25.102440000281156,pm25,µg/m³,14.4462
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T01:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,4.048172
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T02:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,4.407361
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T03:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,23.6222
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T04:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,39.16011
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T05:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,42.89889
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T06:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,44.31025
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T07:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,44.02201
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T08:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,41.64159
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T09:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,41.38483
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T10:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,40.11924
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T11:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,39.84592
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T12:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,40.33625
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T13:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,42.08471
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T14:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,42.84312
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T15:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,42.38012
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T16:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,43.98612
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T17:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,45.50488
2975,6403,Vartiokylä Huivipolku-2975,2026-01-31T18:00:00+02:00,60.223929999968256,25.102440000281156,o3,µg/m³,39.36055
